Pilot_ID,Flight_Hours,Training_Scores,Incident_Reports,Flight_Maneuver_Proficiency,Physiological_Data,Cognitive_Performance,Stress_Levels,Communication_Skills,Weather_Adaptability,Peer_Reviews,Simulator_Performance,Fatigue_Management,Final_Rating
2742,27,92,23,62,75,38,52,23,77,88,62,77,67.75
2743,61,71,52,34,95,64,93,22,13,39,30,90,60.55
2744,6,36,55,50,41,74,28,60,61,87,10,99,48.85
2745,79,48,62,70,30,1,93,36,10,4,35,85,48.15
2746,15,51,80,44,21,68,97,44,3,15,77,10,36.1
2747,96,32,7,76,16,85,88,14,46,14,34,3,58.75
2748,3,21,58,64,83,61,80,56,93,76,22,57,46
2749,3,4,44,13,19,45,58,99,99,74,28,95,36.55
2750,39,17,26,92,7,76,23,13,19,79,22,39,48.55
2751,16,37,51,2,97,86,37,51,51,17,99,57,50.9
2752,100,36,17,23,48,30,27,83,15,88,15,87,63.65
2753,51,93,90,64,86,98,96,35,97,46,83,97,72.7
2754,92,94,85,47,37,34,61,26,44,3,88,66,63.8
2755,51,63,15,9,52,44,99,16,7,52,18,37,48.35
2756,35,9,65,12,27,76,50,89,61,57,89,1,41.15
2757,37,78,4,99,76,53,6,40,83,84,95,86,79.5
2758,49,41,81,72,28,70,22,3,20,74,62,39,50.7
2759,62,47,2,13,71,68,45,2,63,57,49,83,62.25
2760,100,43,90,99,10,28,89,18,29,58,84,55,56.05
2761,62,81,80,9,46,71,77,40,35,33,72,71,56.9
2762,61,86,79,39,44,7,27,39,4,29,42,34,51.55
2763,98,96,69,22,17,53,23,57,84,53,18,48,67.95
2764,6,15,6,98,49,6,6,38,37,67,84,66,48.2
2765,26,53,49,54,88,82,99,6,86,77,17,95,57.4
2766,91,34,13,62,48,22,78,35,18,74,5,94,59.3
2767,85,97,37,70,21,99,48,82,73,67,34,43,79.25
2768,13,27,78,41,44,31,2,75,26,25,13,30,35.15
2769,70,1,46,98,60,61,1,19,98,2,63,64,58.75
2770,100,93,32,65,98,44,6,75,12,56,8,75,82.1
2771,85,12,42,78,92,67,79,28,8,36,34,17,56.1
2772,4,40,90,72,20,29,20,93,16,37,1,87,37.6
2773,54,79,28,46,70,38,8,83,94,40,5,35,66.65
2774,1,58,56,80,60,4,11,67,43,3,98,61,48.65
2775,61,68,100,51,75,66,92,65,44,25,24,28,54.7
2776,90,91,4,17,35,21,23,46,87,38,72,88,73.5
2777,20,52,92,78,23,27,32,93,41,41,49,22,43.7
2778,78,44,95,17,31,21,77,22,50,10,94,2,41.85
2779,20,19,59,23,90,85,42,5,82,10,6,29,41.2
2780,9,23,69,22,95,97,81,17,57,53,62,80,45.3
2781,86,60,1,11,58,28,4,52,57,37,27,44,64.45
2782,57,90,69,22,95,42,78,21,29,19,1,48,55.4
2783,38,93,42,20,95,41,70,100,4,25,64,93,63.4
2784,4,57,3,63,89,59,88,67,7,75,100,18,56.95
2785,64,26,55,89,74,76,13,74,36,92,58,63,66.9
2786,12,25,92,71,81,70,35,34,46,13,23,4,39.65
2787,84,6,58,93,4,73,34,74,99,49,61,55,59.4
2788,89,41,88,33,15,91,49,97,88,24,98,33,60.65
2789,84,46,8,1,10,67,87,8,44,54,70,72,56.05
2790,52,52,2,68,34,58,78,30,4,50,37,47,56.1
2791,81,58,89,30,74,95,10,95,96,89,92,25,73.15
2792,100,37,47,96,41,85,23,42,62,9,61,4,67.65
2793,44,68,42,67,86,83,74,98,85,13,64,87,70.45
2794,31,86,90,69,97,83,43,74,46,4,50,30,62.35
2795,35,91,99,86,80,5,50,16,24,56,93,23,55.5
2796,80,97,95,18,9,72,16,50,49,21,51,84,62.75
2797,98,52,0,71,81,27,69,99,92,74,95,21,78.5
2798,59,14,56,12,7,76,84,65,44,28,73,21,40.85
2799,10,95,52,64,25,30,7,23,29,6,97,84,54.3
2800,62,25,15,5,2,38,78,14,47,17,62,56,41.3
2801,20,47,50,70,58,49,95,27,50,30,10,29,43.65
2802,51,94,74,26,87,77,73,2,93,42,47,46,63.45
2803,54,18,89,78,2,85,27,28,54,83,100,73,52.55
2804,25,8,54,51,37,36,78,51,54,34,53,66,37.6
2805,67,63,0,97,1,87,11,53,45,70,90,38,73.75
2806,33,92,89,86,98,71,42,57,30,93,49,92,70.55
2807,51,53,27,47,16,14,81,44,33,3,73,88,48.8
2808,81,50,52,87,72,50,36,76,91,50,37,65,71.05
2809,98,38,57,78,35,69,87,49,73,93,85,76,69.15
2810,92,3,72,98,85,22,62,21,67,29,87,90,58.9
2811,51,2,59,67,94,24,100,51,32,93,7,28,43.75
2812,28,63,58,43,97,94,92,52,55,52,5,13,55.05
2813,37,28,21,100,87,45,62,30,57,81,67,3,57.9
2814,41,10,7,16,72,92,9,70,56,73,68,71,58.95
2815,20,96,48,94,1,22,77,47,16,13,5,4,45.5
2816,41,57,41,37,84,9,79,89,10,35,31,43,49.95
2817,12,74,26,9,33,72,36,30,70,86,37,90,54.85
2818,63,26,38,53,26,76,10,3,80,11,56,23,52.65
2819,16,96,82,90,36,31,89,34,91,75,83,97,59.45
2820,8,20,24,5,70,50,18,96,16,33,99,27,43.35
2821,40,38,37,5,21,40,51,66,9,25,63,23,40.25
2822,0,94,84,51,67,64,17,63,25,5,53,4,50.25
2823,1,45,23,14,13,64,93,82,5,100,13,12,36.95
2824,59,65,23,67,97,100,31,8,80,52,63,81,76.55
2825,47,90,59,56,22,39,22,45,15,14,49,54,55.95
2826,28,35,82,55,43,17,11,82,89,18,46,80,46.1
2827,96,74,49,6,88,35,57,55,3,46,53,29,63.45
2828,9,81,65,50,64,30,76,55,61,86,18,82,52.2
2829,57,64,13,57,78,53,20,82,83,99,74,85,76.85
2830,59,62,52,63,95,62,20,25,63,76,38,48,67.5
2831,20,98,31,25,77,0,92,59,55,94,64,81,58.75
2832,27,34,95,57,60,51,92,76,74,60,98,89,49.75
2833,74,30,91,30,84,99,90,85,22,100,82,14,58.65
2834,33,27,47,65,54,56,28,71,32,89,59,91,55.5
2835,7,0,38,91,70,8,78,87,30,51,32,29,37.05
2836,58,24,39,12,99,85,46,89,6,17,31,27,53.3
2837,85,42,41,17,84,91,11,47,85,59,35,83,70.4
2838,71,83,76,93,49,89,57,57,4,46,23,3,65.1
2839,48,66,75,74,11,73,40,62,36,56,42,67,57.25
2840,78,62,7,12,78,55,18,57,0,32,70,100,68.85
2841,16,50,78,23,14,46,11,2,69,31,70,14,37.45
2842,59,1,25,56,16,2,22,6,44,3,45,33,37.35
2843,86,81,11,28,33,1,4,51,46,40,46,74,66.15
2844,87,63,42,55,34,53,25,61,67,18,68,86,68.75
2845,44,73,50,53,38,36,62,1,93,6,13,98,53.55
2846,82,68,90,4,77,55,51,32,29,98,44,42,59.3
2847,68,8,81,34,54,30,9,11,80,25,51,98,46.7
2848,31,1,99,18,58,96,85,47,59,86,89,74,42.2
2849,43,33,62,54,4,95,38,75,23,97,49,60,52.6
2850,64,59,48,76,29,11,22,52,30,50,64,62,58.2
2851,86,60,26,68,3,57,10,73,27,55,76,1,65.5
2852,100,30,8,43,14,66,91,40,44,70,63,51,61.35
2853,7,9,38,77,34,25,94,90,3,74,22,51,35.3
2854,76,75,64,37,73,77,71,81,60,50,83,14,68.35
2855,71,35,70,61,54,11,47,57,38,7,70,39,50
2856,86,84,89,21,65,89,91,67,82,12,69,27,65.9
2857,42,48,70,72,59,15,15,22,23,31,58,94,51.25
2858,0,69,6,39,23,52,45,84,70,33,72,95,55.05
2859,50,48,71,25,91,71,46,35,45,17,91,97,58.15
2860,23,2,79,4,21,48,94,93,52,78,73,54,32.2
2861,98,73,66,92,43,48,47,84,47,54,53,49,72.9
2862,23,4,9,53,31,91,79,86,8,42,98,21,45.8
2863,16,89,70,85,94,6,68,20,21,23,70,28,52.2
2864,4,60,84,48,82,14,98,71,1,20,88,71,41.45
2865,19,84,52,2,50,35,24,54,90,17,93,85,54.85
2866,20,89,100,91,84,71,76,55,15,13,25,11,53.55
2867,57,25,94,37,2,73,92,12,4,52,43,86,38.45
2868,30,71,86,13,69,14,90,21,11,18,75,37,39.8
2869,99,4,56,46,31,61,80,6,51,76,12,1,47.1
2870,10,14,90,13,1,17,36,23,25,56,53,11,20.5
2871,51,15,85,74,87,45,62,60,14,63,39,54,48.7
2872,14,0,26,72,58,100,28,4,66,79,3,84,48.6
2873,82,15,53,37,90,60,57,49,72,1,52,11,54.2
2874,6,36,3,63,72,42,97,61,58,56,0,94,49.4
2875,27,2,87,43,76,43,93,54,91,33,5,8,33.2
2876,50,51,22,69,13,98,30,25,38,48,54,78,61.65
2877,57,46,47,64,50,65,85,9,62,89,65,31,57.35
2878,4,94,82,24,10,54,88,10,99,53,90,72,47
2879,4,12,41,15,77,85,67,39,24,21,17,87,37.85
2880,93,79,2,14,79,78,98,10,40,83,28,7,69.8
2881,95,54,90,97,9,100,40,93,27,92,52,27,68.95
2882,7,20,2,80,83,38,49,3,20,81,32,55,47.4
2883,63,65,27,2,79,99,43,1,92,92,2,81,67.15
2884,9,53,62,66,57,4,8,76,88,43,19,100,49.8
2885,37,26,80,36,33,56,58,38,93,90,3,35,42.15
2886,95,37,30,80,79,14,89,80,60,34,81,36,65.8
2887,91,89,9,54,77,90,90,22,56,28,7,31,74.9
2888,80,57,48,37,52,15,26,44,10,5,85,84,58.1
2889,94,61,85,62,27,56,81,73,18,36,85,38,60.45
2890,7,45,93,0,17,99,93,76,74,88,82,48,41.45
2891,24,88,20,70,25,81,58,41,88,84,27,92,66.7
2892,72,10,99,89,6,98,94,41,0,57,65,17,45.1
2893,65,71,52,18,44,24,2,28,31,63,72,22,56.3
2894,78,7,86,51,97,21,92,15,84,30,98,32,48.65
2895,49,96,75,29,44,30,6,66,76,49,85,72,63.9
2896,66,70,88,54,70,100,81,99,33,79,25,50,66.05
2897,48,63,53,13,96,33,15,59,16,59,33,42,55.8
2898,35,20,56,12,34,86,48,3,54,13,70,3,38.35
2899,67,71,19,83,51,15,31,99,18,69,93,79,71.95
2900,77,62,48,89,20,69,88,15,73,10,48,66,62
2901,40,84,6,26,27,58,43,40,41,26,88,71,61.45
2902,88,63,28,88,95,14,95,5,58,68,48,79,70.25
2903,61,19,47,8,43,81,18,41,72,78,72,1,51.8
2904,9,7,92,40,79,12,2,56,74,37,26,44,33.85
2905,20,57,12,47,55,23,59,27,37,61,64,82,52.3
2906,35,45,2,11,9,12,34,99,30,52,32,87,47.3
2907,11,30,1,9,22,64,28,22,65,79,71,79,47
2908,90,92,15,5,47,35,74,75,87,17,48,39,68.2
2909,1,8,93,33,51,48,69,41,68,96,62,1,30.65
2910,12,14,5,51,14,81,82,94,49,98,31,31,45.35
2911,52,93,44,40,54,47,100,11,29,51,18,0,54.15
2912,31,25,70,82,42,96,44,95,34,23,99,17,52.4
2913,94,9,4,5,49,42,26,88,58,98,49,63,61.3
2914,15,28,55,1,5,5,68,63,16,6,21,31,22.65
2915,31,79,70,14,32,80,89,57,94,13,89,8,51.2
2916,31,35,97,16,61,67,34,50,65,49,66,54,45.4
2917,97,83,31,15,54,13,18,28,79,93,8,66,68.9
2918,10,36,48,27,38,29,16,18,20,23,34,23,33.9
2919,9,85,12,84,11,83,34,85,93,78,70,10,65.5
2920,14,70,29,71,99,7,76,87,51,12,78,27,55.55
2921,16,22,24,9,30,53,77,96,64,18,3,15,35.35
2922,39,40,84,9,73,65,29,99,13,28,36,92,49.05
2923,17,92,59,9,52,100,47,44,15,21,27,11,50.55
2924,54,79,58,72,33,3,56,53,54,1,8,67,52.95
2925,72,27,84,27,40,73,16,79,8,76,34,89,53.9
2926,24,47,27,23,9,83,100,65,7,35,24,3,39.7
2927,58,37,57,18,51,59,14,71,72,37,8,74,53.5
2928,77,30,19,96,74,52,81,12,33,17,60,65,62
2929,88,13,33,67,56,98,13,93,32,50,51,30,66.15
2930,21,96,4,55,77,73,13,64,85,14,96,55,73.55
2931,29,72,81,66,2,91,44,11,93,98,16,49,54.15
2932,83,90,59,41,56,14,96,70,6,51,75,66,63.4
2933,84,87,42,11,32,99,37,13,81,16,8,88,67.65
2934,43,76,56,17,6,0,62,41,20,76,53,97,46.75
2935,31,89,56,22,3,21,74,98,4,21,4,0,40.65
2936,50,28,74,83,38,90,10,91,70,53,62,68,61
2937,45,50,53,5,47,92,47,75,11,51,46,38,51.8
2938,20,48,80,52,73,14,25,47,58,84,89,51,49.7
2939,98,42,44,97,78,73,66,23,80,89,18,94,75.3
2940,31,91,85,41,15,83,24,64,57,45,98,35,58.55
2941,93,91,36,65,37,21,80,16,87,3,65,66,68.35
2942,38,71,83,29,3,49,60,37,36,6,44,11,40.3
2943,11,86,47,8,3,47,85,27,82,9,70,60,43.65
2944,46,92,53,90,99,72,92,32,44,14,72,79,70.85
2945,17,4,47,41,26,50,25,23,79,25,85,71,39.1
2946,20,41,5,33,85,95,33,69,24,79,32,10,57.05
2947,12,6,33,39,85,16,89,84,26,39,79,13,36.9
2948,20,41,62,87,16,82,8,3,50,97,42,90,53.2
2949,7,35,77,16,97,90,39,32,41,60,87,81,49.1
2950,45,26,47,28,95,50,74,9,70,80,71,53,52.25
2951,6,57,22,99,69,36,6,35,41,15,93,7,55.05
2952,22,45,83,49,53,97,29,76,59,97,25,32,53
2953,95,65,12,75,96,48,65,99,71,92,44,3,79.9
2954,74,24,46,94,7,58,29,72,78,17,34,29,55.95
2955,85,72,43,48,52,9,67,30,57,74,80,83,65.85
2956,21,26,31,72,99,29,57,3,79,75,52,93,53.55
2957,88,0,25,60,4,84,54,83,71,100,9,90,59.85
2958,21,86,52,82,68,20,13,7,99,1,40,88,59.3
2959,91,73,13,45,46,33,76,26,95,53,16,53,67.25
2960,28,41,51,45,73,72,88,35,80,17,70,5,48.65
2961,12,51,35,16,39,97,76,8,99,53,65,4,46.95
2962,81,24,7,65,6,49,76,42,21,37,10,77,52.85
2963,1,53,39,4,11,75,36,23,95,96,62,50,45.4
2964,28,66,85,53,93,46,43,36,57,72,66,13,54.55
2965,84,5,21,15,24,84,5,40,10,14,45,33,49.85
2966,78,57,15,80,27,83,25,93,5,63,19,40,69.25
2967,51,69,90,90,42,5,13,25,21,91,12,88,54.9
2968,26,52,59,6,76,49,7,3,77,7,86,38,48
2969,49,65,59,7,46,99,23,0,91,45,16,17,54.4
2970,94,57,9,71,48,62,85,19,11,99,92,19,70.15
2971,78,81,24,86,85,11,38,91,26,38,31,7,70.35
2972,22,86,30,95,53,40,48,44,0,51,98,25,60.9
2973,87,1,20,81,17,30,84,87,63,7,98,84,56.15
2974,43,75,90,37,26,1,62,91,73,49,97,26,49.7
2975,76,21,80,53,71,15,25,91,96,49,84,31,56.6
2976,21,36,32,75,5,0,9,68,79,82,15,41,45
2977,42,19,30,14,74,3,76,95,38,67,22,49,43.05
2978,36,23,89,91,92,46,57,51,59,26,10,80,49.25
2979,60,83,20,49,68,64,13,93,69,76,13,48,74
2980,96,64,35,55,70,51,72,63,53,37,66,64,71.65
2981,55,64,64,94,21,46,70,20,24,20,70,62,54.8
2982,2,80,3,8,58,98,38,79,19,89,44,26,58.45
2983,62,0,67,7,46,76,30,71,35,44,74,99,48.25
2984,18,93,89,18,67,49,49,75,22,57,32,74,52.25
2985,22,2,3,50,31,44,15,95,79,22,82,34,46.85
2986,28,45,8,71,82,41,71,24,0,53,44,37,52.55
2987,29,54,29,97,96,94,50,66,93,29,53,37,68.8
2988,38,74,44,56,0,83,14,25,26,94,50,41,58
2989,24,87,3,67,53,55,88,99,51,94,86,41,68.55
2990,100,85,68,30,45,70,37,80,1,15,22,48,66.15
2991,7,63,22,2,40,56,78,26,20,51,28,56,41.75
2992,57,44,15,98,40,32,88,51,8,40,5,99,56.45
2993,15,25,21,82,7,27,70,62,87,70,38,53,44.5
2994,71,76,100,42,31,43,89,85,47,80,4,9,52.8
2995,0,64,71,28,29,55,71,44,38,23,95,59,41.3
2996,4,23,47,9,45,43,81,57,41,19,39,39,31.1
2997,2,73,61,11,91,83,20,37,70,26,89,0,52.5
2998,64,34,96,45,51,95,15,34,93,1,77,85,57.85
2999,3,23,59,29,95,72,66,45,44,59,81,63,45.2
3000,98,27,79,93,88,33,64,70,1,50,20,80,61.35
3001,95,99,4,81,97,13,12,2,75,0,58,11,79.2
3002,63,79,79,87,60,67,63,5,76,97,88,56,69.85
3003,97,15,6,31,96,28,60,12,66,90,19,76,62.45
3004,88,58,50,72,12,78,31,45,42,100,23,88,68.75
3005,9,80,64,46,88,16,11,78,17,5,2,25,47.2
3006,20,53,8,87,39,82,94,89,38,37,85,39,59.3
3007,45,78,81,62,60,8,40,32,5,53,71,42,52.65
3008,90,15,44,25,43,26,65,78,41,59,56,96,54.25
3009,26,14,46,2,61,48,7,61,51,26,92,71,44.2
3010,65,97,66,22,43,78,58,62,26,79,70,12,64.65
3011,40,10,23,74,47,36,24,55,78,61,69,89,54.8
3012,12,64,91,73,73,27,4,38,14,62,69,55,50.1
3013,8,78,9,49,58,49,44,59,18,98,75,16,58
3014,35,89,72,35,56,54,1,77,61,90,62,87,65.9
3015,85,67,76,12,94,3,41,82,63,34,85,23,61
3016,89,42,47,28,10,84,37,91,50,57,46,75,62.8
3017,57,68,34,37,24,97,2,23,46,60,89,94,67.9
3018,53,98,53,76,60,18,45,49,56,35,88,57,67.3
3019,11,12,86,89,45,36,21,32,19,91,18,79,38.9
3020,80,9,80,83,53,3,32,75,19,55,99,60,52.5
3021,77,74,70,4,33,36,31,73,81,66,98,79,63.8
3022,13,81,15,19,83,50,16,6,63,56,12,93,58.2
3023,33,97,52,77,6,31,81,45,97,40,88,27,58
3024,52,40,39,13,96,44,55,61,100,30,44,66,57.1
3025,19,49,99,7,61,11,2,0,98,2,31,96,37.85
3026,74,86,19,47,56,40,69,78,37,37,29,50,67.5
3027,15,70,87,12,98,55,48,64,37,52,84,87,53.6
3028,94,58,68,23,92,79,54,44,64,51,41,93,69.95
3029,69,38,44,78,75,13,76,83,75,23,71,91,61.95
3030,55,2,5,64,4,53,30,54,4,25,41,38,44.6
3031,82,75,91,85,75,62,80,65,63,91,6,65,70
3032,100,6,68,33,92,64,20,66,26,72,2,76,59.4
3033,57,48,48,50,34,57,15,99,19,36,36,100,59.05
3034,3,25,38,2,83,95,16,79,59,90,2,73,49.15
3035,3,32,1,89,36,20,95,53,39,47,17,39,41.4
3036,19,100,38,77,59,3,0,92,82,66,41,12,63.55
3037,9,47,20,57,64,72,71,99,78,40,8,18,52.1
3038,23,78,39,71,15,45,64,62,5,48,56,5,50
3039,98,1,100,54,29,85,65,53,72,27,23,17,47.95
3040,25,70,81,79,72,11,36,51,35,31,6,8,46.85
3041,36,31,53,41,41,29,23,53,86,98,96,80,53.7
3042,84,3,11,20,60,93,90,66,73,70,88,67,62.3
3043,53,19,80,9,73,95,83,36,64,70,41,53,48.15
3044,20,35,36,56,76,59,61,11,10,84,97,49,51
3045,73,31,37,24,47,99,20,58,48,31,57,69,61.25
3046,37,27,14,55,61,70,36,19,83,37,84,10,54.85
3047,45,76,6,37,83,80,34,86,27,19,55,54,68.95
3048,3,0,77,85,92,64,37,85,21,7,57,41,40.7
3049,59,59,49,60,63,13,52,31,83,67,17,89,59.05
3050,56,55,64,46,56,43,14,70,46,25,38,10,54.05
3051,44,34,66,53,67,25,41,85,79,78,49,71,54.55
3052,19,29,100,45,45,90,93,43,65,69,32,66,41.7
3053,16,53,43,67,27,15,3,65,24,47,27,1,43.45
3054,70,35,30,3,100,6,38,77,90,95,55,81,61.9
3055,3,54,42,93,76,31,78,54,66,68,24,65,52.15
3056,92,88,76,65,2,88,22,15,86,45,13,25,67
3057,13,79,47,92,36,94,14,87,31,57,54,75,65.4
3058,2,57,81,42,47,15,89,70,16,69,83,36,38.35
3059,87,82,80,61,18,77,11,67,39,66,83,89,73.05
3060,100,64,80,99,91,88,81,51,83,28,6,35,73.7
3061,79,68,60,84,82,61,69,36,29,82,3,15,65.9
3062,57,50,74,84,16,29,81,45,58,9,94,77,52
3063,54,21,83,84,81,70,53,40,27,70,29,65,54.1
3064,3,87,9,3,81,11,87,4,46,64,61,20,47
3065,23,100,28,64,86,66,37,65,22,64,56,6,67.2
3066,33,52,47,61,39,90,27,4,82,16,36,10,52.35
3067,29,99,97,89,49,45,78,62,56,21,54,55,57.7
3068,81,35,80,1,72,82,18,2,88,99,84,43,60.6
3069,18,67,61,8,28,42,68,7,87,13,64,53,41.5
3070,30,35,12,56,50,100,63,25,0,5,51,92,52.9
3071,59,51,43,44,41,54,3,73,91,29,2,56,59
3072,59,52,46,17,28,44,80,97,28,46,76,57,52.7
3073,18,81,63,47,65,59,9,99,49,96,6,36,59.45
3074,48,49,90,41,16,70,11,52,63,19,69,47,50.05
3075,62,79,52,40,30,79,68,75,98,15,69,61,65.4
3076,82,40,89,74,91,31,6,83,80,67,33,38,64.85
3077,21,17,91,88,51,7,43,28,74,33,95,91,42
3078,23,21,76,89,38,76,22,13,36,0,15,63,41.75
3079,75,65,75,57,59,61,1,4,60,76,7,67,63.85
3080,29,20,43,99,93,74,93,26,6,47,20,67,50.75
3081,57,99,27,41,98,19,36,67,89,7,10,26,67.45
3082,30,43,1,34,50,17,68,28,86,21,49,69,48.85
3083,99,46,100,37,83,100,19,2,63,67,86,97,70.8
3084,63,38,56,66,15,5,89,96,17,33,5,81,45.35
3085,18,28,56,40,97,83,43,29,28,59,14,59,47.9
3086,47,53,33,98,13,95,69,99,97,44,10,43,63.5
3087,44,89,86,49,89,28,92,8,59,36,26,29,52.9
3088,99,84,57,85,83,3,73,0,53,22,78,96,71.8
3089,93,16,51,71,41,70,50,22,71,83,44,57,61.25
3090,54,79,28,78,50,42,79,66,20,23,37,83,63.3
3091,54,59,34,44,23,83,97,31,20,90,3,35,53.3
3092,96,30,74,70,81,33,30,87,57,12,77,4,61.55
3093,17,72,47,18,42,99,99,5,48,68,44,98,52.2
3094,62,94,32,16,72,70,40,76,35,79,9,18,67.65
3095,91,77,74,64,18,32,57,48,16,59,53,11,59.1
3096,46,48,72,92,83,14,4,14,79,37,28,89,57.65
3097,74,100,77,76,60,95,32,57,52,47,11,59,74.9
3098,56,1,8,55,93,85,42,52,14,92,55,82,61.55
3099,44,47,47,92,62,39,18,29,78,25,39,10,55.95
3100,32,13,66,40,25,92,31,75,39,85,83,52,48.25
3101,16,58,92,41,94,88,86,39,80,87,36,19,51.65
3102,69,96,82,5,34,4,2,58,50,76,65,72,60.05
3103,3,98,35,68,66,77,0,62,64,84,19,83,68.4
3104,19,57,95,97,55,49,99,47,12,0,11,26,40.65
3105,46,57,70,74,39,98,40,98,37,3,37,57,59.3
3106,90,50,91,72,28,65,91,91,73,66,29,4,59
3107,14,83,43,39,5,88,47,67,96,86,46,73,59.35
3108,69,1,81,40,51,53,38,6,25,79,81,8,43.35
3109,46,40,59,8,0,79,4,46,75,12,73,88,49.5
3110,77,82,62,7,51,45,76,42,82,38,70,76,62.5
3111,74,100,4,43,23,79,10,15,14,30,41,31,69.95
3112,8,81,86,57,33,10,21,21,4,23,4,71,39.3
3113,89,15,85,66,6,48,86,62,1,78,47,53,47.05
3114,15,3,89,12,74,98,63,45,77,4,92,44,38.05
3115,68,11,75,18,10,22,11,44,92,48,98,26,43.15
3116,60,28,39,97,35,54,52,40,64,85,50,85,60.9
3117,9,6,18,95,19,4,54,24,76,85,11,27,36.45
3118,49,13,46,48,62,63,52,49,59,10,9,17,44.7
3119,2,11,64,79,79,34,20,66,95,23,36,86,44.7
3120,76,98,66,99,62,92,18,51,97,44,65,30,81.95
3121,93,4,90,81,68,68,68,85,55,73,66,40,59.65
3122,69,80,17,77,87,53,87,30,77,33,13,33,69.75
3123,80,31,49,29,29,2,93,36,37,10,46,6,40.4
3124,50,73,29,65,29,5,71,21,56,56,19,4,50.85
3125,18,42,65,76,100,86,65,26,50,28,51,20,52.2
3126,41,80,4,90,96,55,58,1,40,21,67,5,66.7
3127,34,68,92,58,83,1,48,21,78,32,25,44,48
3128,45,44,96,52,21,81,97,52,69,71,46,34,47.35
3129,25,8,41,51,60,93,58,16,92,48,78,86,51
3130,68,48,83,80,20,37,22,55,100,95,72,2,58.7
3131,92,32,93,30,36,55,2,83,82,22,2,32,53.55
3132,63,99,4,14,26,4,55,87,51,68,1,37,60.85
3133,36,99,49,19,34,45,57,30,0,94,40,86,56.55
3134,83,17,84,4,37,10,87,42,84,28,29,79,40.45
3135,48,8,57,6,59,64,61,71,17,5,36,88,41.2
3136,20,61,78,17,69,9,17,52,26,51,80,15,43.25
3137,73,56,83,55,31,40,60,4,91,88,2,88,55.75
3138,63,28,7,74,79,43,36,1,71,88,8,70,62.2
3139,4,77,30,95,91,89,53,58,94,94,7,7,66.05
3140,99,24,11,90,79,32,94,3,75,13,8,2,58.95
3141,69,14,20,89,26,90,77,98,41,16,16,68,58.2
3142,89,5,93,100,2,55,64,33,5,79,23,18,44.9
3143,3,41,61,44,48,11,13,66,89,27,71,6,40.3
3144,38,28,90,27,84,1,4,83,79,8,13,85,43.6
3145,34,78,89,49,29,0,94,72,93,65,53,89,50.2
3146,0,92,32,1,21,64,94,5,82,3,79,49,45
3147,23,3,25,83,18,32,93,57,81,19,17,88,39.45
3148,56,81,89,67,30,85,99,46,23,40,87,5,56.8
3149,99,56,99,76,19,75,61,4,44,35,38,4,56.3
3150,69,48,39,23,18,35,0,60,83,100,46,60,59.55
3151,40,43,64,47,1,20,62,55,70,5,26,85,40.95
3152,53,79,58,44,39,83,66,34,6,64,91,94,63.35
3153,45,74,14,92,38,35,19,94,15,49,70,57,67.2
3154,59,13,0,57,90,25,42,12,57,63,97,21,57
3155,59,2,10,35,71,46,84,25,56,2,90,56,48.65
3156,56,61,54,1,53,94,93,85,41,36,33,74,56.6
3157,30,63,1,17,26,0,41,95,13,2,18,31,43.7
3158,83,44,64,48,78,37,93,63,55,32,5,16,54.2
3159,23,81,94,7,11,13,68,78,11,58,29,57,37.75
3160,88,57,43,57,77,89,73,10,92,14,91,40,70.7
3161,35,19,15,14,70,45,87,61,14,55,11,21,40.95
3162,84,57,21,16,16,41,38,79,7,60,14,79,58.45
3163,29,88,17,22,89,6,61,46,57,67,38,41,57.8
3164,23,56,46,65,100,54,47,69,52,78,63,78,62.75
3165,29,76,80,69,83,55,5,74,8,70,63,7,59.55
3166,85,67,29,92,9,75,73,57,45,67,14,45,67.85
3167,91,77,9,26,18,62,41,9,91,61,57,47,69.5
3168,6,96,98,36,81,23,57,15,90,66,99,2,50.35
3169,34,91,57,48,29,82,42,11,6,22,66,76,57.15
3170,54,51,61,63,29,72,9,70,43,13,0,29,53.6
3171,91,36,84,33,24,98,88,90,13,5,6,27,50.15
3172,13,7,79,17,87,3,77,87,74,32,8,72,31.6
3173,9,43,5,63,73,41,38,49,95,8,0,75,52.05
3174,79,97,66,73,65,95,12,14,91,11,4,24,73.5
3175,15,4,40,43,95,69,74,58,5,98,46,36,43.95
3176,53,68,42,16,34,27,38,69,34,94,99,84,59.8
3177,94,30,84,58,50,91,10,61,69,50,9,50,62.75
3178,88,44,76,12,100,39,15,82,60,2,1,38,57.3
3179,76,8,17,51,70,50,32,71,23,55,22,82,58.25
3180,69,31,57,59,70,28,59,61,72,45,92,71,59.1
3181,43,32,59,41,26,41,95,99,1,35,55,66,42.95
3182,72,66,87,90,9,68,58,49,77,12,18,85,59.75
3183,44,29,26,63,96,4,73,76,50,12,37,0,48.4
3184,99,75,67,65,42,100,50,53,30,57,46,37,72.45
3185,55,28,21,33,54,40,14,53,93,97,83,51,60.35
3186,83,2,23,94,70,60,79,96,26,84,75,62,65.3
3187,81,89,39,86,5,54,42,95,99,33,74,51,75.1
3188,56,56,73,70,5,27,26,27,30,42,98,82,52.95
3189,20,29,65,63,76,40,55,50,69,27,51,84,47.5
3190,67,8,39,32,47,8,59,73,42,55,48,59,45.7
